,title,author,repository,category,created_at,approval_time_days,curators,comments_count,review_comments_count,commits_count,additions_count,deletions_count,changed_files_count,performance_score,is_stale,state,GitHub Link
2301,Terminate Bounce Protocol due to inactivity,,w3f_grants,,2021-06-05,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/443
2302,Terminate PESA Pallet due to inactivity,,w3f_grants,,2021-06-05,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/442
2303,Add link to termination to Polkastarter application,,w3f_grants,,2021-06-05,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/441
2304,Create cryptolab-staking-reward-collector-front-end.md,,w3f_grants,,2021-06-03,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/440
2305,CryptoLab Proposal on Front-End for Staking Rewards Collector,,w3f_grants,,2021-06-03,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/439
2306,Apply Grant Application for Gateway,,w3f_grants,,2021-06-03,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/438
2307,Add Perun channels proposal,,w3f_grants,,2021-06-02,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/437
2308,Ethense by #aQ,,w3f_grants,,2021-06-02,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/436
2309,Update staking-rewards-collector-front-end.md,,w3f_grants,,2021-06-02,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/435
2310,update: move task4.0 from M2 to M3 and add hardware enclave in M5,,w3f_grants,,2021-05-31,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/434
2311,Jeton Network follow up grant,,w3f_grants,,2021-05-31,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/433
2312,Update XPredictMarket.md,,w3f_grants,,2021-05-31,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/432
2313,Update README.md,,w3f_grants,,2021-05-31,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/431
2314,Update GitHub + LinkedIn requirements in application template,,w3f_grants,,2021-05-28,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/430
2315,Staking Rewards Viewer Open Grant Application,,w3f_grants,,2021-05-28,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/429
2316,Clarify deliverables in template,,w3f_grants,,2021-05-27,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/428
2317,Create bridge_to_elrond.md,,w3f_grants,,2021-05-26,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/427
2318,EthSign Application,,w3f_grants,,2021-05-25,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/426
2319,Add project Nutbox Blockchain,,w3f_grants,,2021-05-25,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/425
2320,UpLink proposal,,w3f_grants,,2021-05-24,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/424
2321,NewOmega Application M3/M4,,w3f_grants,,2021-05-24,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/423
2322,Webb Mixer Extended (follow-up grant),,w3f_grants,,2021-05-21,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/422
2323,Substrate mixer v2,,w3f_grants,,2021-05-21,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/421
2324,Klevoya WASM Smart Contract Fuzzer grant application,,w3f_grants,,2021-05-21,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/420
2325,Update milestone for #329,,w3f_grants,,2021-05-18,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/419
2326,Milestone update for the GamePower nft-collectibles-wallet,,w3f_grants,,2021-05-17,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/418
2327,Fix typo in README,,w3f_grants,,2021-05-17,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/416
2328,create web3games.md ,,w3f_grants,,2021-05-15,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/415
2329,Update milestones,,w3f_grants,,2021-05-14,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/414
2330,pantera project,,w3f_grants,,2021-05-14,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/413
2331,UpLink Open Grant Proposal,,w3f_grants,,2021-05-11,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/412
2332,Clarify definition of FTEs,,w3f_grants,,2021-05-10,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/411
2333,Add USDT as a means of payment,,w3f_grants,,2021-05-10,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/410
2334,Create TrustFi Staking,,w3f_grants,,2021-05-07,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/409
2335,Add links to resources on Substrate to README,,w3f_grants,,2021-05-07,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/408
2336,Clarify denomination requirements in application template,,w3f_grants,,2021-05-07,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/407
2337,Create xp.network,,w3f_grants,,2021-05-06,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/406
2338,Terminate BD Wallet,,w3f_grants,,2021-05-06,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/405
2339,Create Web3Games.md,,w3f_grants,,2021-05-06,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/404
2340,Change payment address from BTC to DAI(ERC20),,w3f_grants,,2021-05-05,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/403
2341,Create MaslowLifeNetwork.md,,w3f_grants,,2021-05-05,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/402
2342,Add Demodyfi.md - Web3 grant application,,w3f_grants,,2021-05-04,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/401
2343,Bwarelabs Decentralized API - Web3 grant application,,w3f_grants,,2021-05-04,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/400
2344,Create ML-as-a-service.md,,w3f_grants,,2021-05-03,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/399
2345,Ml-as-a-service,,w3f_grants,,2021-04-30,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/398
2346,Update SubGame Network payment address,,w3f_grants,,2021-04-30,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/397
2347,polkatrain request,,w3f_grants,,2021-04-29,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/396
2348,Add eNFT.md,,w3f_grants,,2021-04-29,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/395
2349,Bwarelabs Decentralized API - Web3 grant application,,w3f_grants,,2021-04-29,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/394
2350,MolochDAO substrate pallets v1 and v2,,w3f_grants,,2021-04-29,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/393
2351,Add application for SubDAO Chrome Extension,,w3f_grants,,2021-04-27,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/392
2352,Update setheum.md,,w3f_grants,,2021-04-27,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/391
2353,Bifrost SALP grant application,,w3f_grants,,2021-04-27,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/390
2354,Adds parachain staking grant proposal,,w3f_grants,,2021-04-22,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/389
2355,Amend scopes of Milestones 2 and 3 of Polkadot JS Desktop App grant,,w3f_grants,,2021-04-22,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/388
2356,Update application-template.md,,w3f_grants,,2021-04-21,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/387
2357,ZK Rollups CLI,,w3f_grants,,2021-04-21,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/386
2358,Application for MaslowLifeNetwork,,w3f_grants,,2021-04-20,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/385
2359,application for Maslow-Life-Network,,w3f_grants,,2021-04-20,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/384
2360,add Banksy-Finance Grant Request,,w3f_grants,,2021-04-19,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/383
2361,Update upgradeability payment address,,w3f_grants,,2021-04-19,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/382
2362,add Banksy-Finance Grant Request,,w3f_grants,,2021-04-19,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/381
2363,Update README.md,,w3f_grants,,2021-04-19,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/380
2364,add Banksy-Finance Grant Request,,w3f_grants,,2021-04-19,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/379
2365,Create PawnFi,,w3f_grants,,2021-04-19,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/378
2366,"Updated PR 268 team contact email, website, and code repos",,w3f_grants,,2021-04-19,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/377
2367,Add XCM Testsuite application,,w3f_grants,,2021-04-16,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/375
2368,Update SubGame Milestone,,w3f_grants,,2021-04-16,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/374
2369,YieldScan Phase 2 - Onboarding stakers to best practises ,,w3f_grants,,2021-04-15,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/373
2370,Delete application-template-cn.md,,w3f_grants,,2021-04-15,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/372
2371,add MathComitia Grant Request,,w3f_grants,,2021-04-15,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/371
2372,Update dorahacks-quadratic-funding.md,,w3f_grants,,2021-04-14,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/370
2373,Create CryptoCitizen,,w3f_grants,,2021-04-14,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/369
2374,add Uniarts_Network grant request,,w3f_grants,,2021-04-14,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/368
2375,Update README + other minor changes,,w3f_grants,,2021-04-14,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/367
2376,Maru,,w3f_grants,,2021-04-12,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/366
2377,Update dorahacks-quadratic-funding.md,,w3f_grants,,2021-04-12,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/365
2378,no parallel funding from multiple sources,,w3f_grants,,2021-04-12,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/364
2379,cosmetic fixes,,w3f_grants,,2021-04-12,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/363
2380,YieldScan - Phase 2 Grant Application,,w3f_grants,,2021-04-12,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/362
2381,Added game-economy.md,,w3f_grants,,2021-04-09,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/361
2382,Update auto_merge.yml,,w3f_grants,,2021-04-09,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/360
2383,Clean & fix actions,,w3f_grants,,2021-04-09,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/359
2384,Thales Network open grant application.,,w3f_grants,,2021-04-09,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/358
2385,Subspace,,w3f_grants,,2021-04-09,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/357
2386,Chainbridgenetwork,,w3f_grants,,2021-04-09,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/356
2387,Remove Milestone 2 of ZKRollups Grant,,w3f_grants,,2021-04-08,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/355
2388,Create finddata.md,,w3f_grants,,2021-04-08,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/354
2389,add BCANN grant request,,w3f_grants,,2021-04-08,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/353
2390,Create MaslowLifeNetwork.md,,w3f_grants,,2021-04-07,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/352
2391,Add subauction grant description,,w3f_grants,,2021-04-06,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/351
2392,Create Toochain Protocol.md,,w3f_grants,,2021-04-03,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/350
2393,Auto-merge action,,w3f_grants,,2021-04-03,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/349
2394,application for FIAT-on-off-ramp,,w3f_grants,,2021-04-03,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/348
2395,Create IFS Public Chain for Web3.md3,,w3f_grants,,2021-04-03,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/347
2396,IPS Public Chain ,,w3f_grants,,2021-04-03,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/346
2397,Create CipherEX.md,,w3f_grants,,2021-04-02,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/345
2398,add internft.md,,w3f_grants,,2021-04-02,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/344
2399,mybank application,,w3f_grants,,2021-04-02,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/343
2400,Create Crafting Finance.md,,w3f_grants,,2021-04-02,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/342
2401,NFT Collectibles Wallet,,w3f_grants,,2021-04-01,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/341
2402,Sukhavati PoC Module,,w3f_grants,,2021-03-31,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/340
2403,Update to Pontem Network,,w3f_grants,,2021-03-30,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/339
2404,Crafting Finance PR,,w3f_grants,,2021-03-30,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/338
2405,Subauction - NFT marketplace,,w3f_grants,,2021-03-29,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/337
2406,bandot_application,,w3f_grants,,2021-03-29,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/336
2407,Acala Starport to Compound Gateway,,w3f_grants,,2021-03-29,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/335
2408,Open Node Framework,,w3f_grants,,2021-03-26,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/334
2409,Polkatax - legalizing your staking income,,w3f_grants,,2021-03-26,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/333
2410,Open-Grants Application for PolkaMusic Project,,w3f_grants,,2021-03-25,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/332
2411,re-estimate the price of milestone,,w3f_grants,,2021-03-24,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/331
2412,ZK Rollups Pallet Milestone1 Amend our bitcoin address,,w3f_grants,,2021-03-23,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/330
2413,Parallel finance grant proposal,,w3f_grants,,2021-03-23,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/329
2414,Create Valois.md,,w3f_grants,,2021-03-23,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/328
2415,Valois Protocol Application,,w3f_grants,,2021-03-23,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/327
2416,Update the Legal Structure,,w3f_grants,,2021-03-22,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/326
2417,discount Skyepass based on hackathon participation,,w3f_grants,,2021-03-22,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/325
2418,discount deeper network due to hackathon participation,,w3f_grants,,2021-03-22,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/324
2419,discount Apron Network for ParityAsia hackathon award,,w3f_grants,,2021-03-22,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/323
2420,Create PolkaTrain.md,,w3f_grants,,2021-03-20,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/322
2421,TetraPay,,w3f_grants,,2021-03-18,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/321
2422,move the application file into its proper folder,,w3f_grants,,2021-03-18,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/320
2423,bandot-application,,w3f_grants,,2021-03-17,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/319
2424,Remove undelivered milestone from PolkaKey grant,,w3f_grants,,2021-03-16,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/318
2425,Clover Bridge,,w3f_grants,,2021-03-16,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/317
2426,xtoken - XCM Implementation for Fungible Assets,,w3f_grants,,2021-03-16,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/316
2427,bandot-application,,w3f_grants,,2021-03-16,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/315
2428,Open Grants Program application for Project Pearlmanent,,w3f_grants,,2021-03-15,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/314
2429,Create XPredictMarket.md,,w3f_grants,,2021-03-15,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/313
2430,DODO Open Grants Program,,w3f_grants,,2021-03-15,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/312
2431,Ruby Protocol Application,,w3f_grants,,2021-03-13,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/311
2432,Update clover_network.md,,w3f_grants,,2021-03-09,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/310
2433,Update shadows-network.md,,w3f_grants,,2021-03-09,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/309
2434,Create DSIP.md,,w3f_grants,,2021-03-09,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/308
2435,Fix broken links,,w3f_grants,,2021-03-08,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/307
2436,DotHacks private SRC,,w3f_grants,,2021-03-07,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/306
2437,Bit.Country Milestone 2,,w3f_grants,,2021-03-07,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/305
2438,DataDEX open grants application,,w3f_grants,,2021-03-07,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/304
2439,Update README as in General Grants repo,,w3f_grants,,2021-03-06,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/303
2440,consistent use of oxford comma,,w3f_grants,,2021-03-06,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/302
2441,PolkaJ Android Support proposal,,w3f_grants,,2021-03-06,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/301
2442,Update README.md,,w3f_grants,,2021-03-05,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/300
2443,Create PredictDao.md,,w3f_grants,,2021-03-05,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/299
2444,A comma,,w3f_grants,,2021-03-05,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/298
2445,LevSwap- a decentralized  synthetic   leveraged token exchange,,w3f_grants,,2021-03-04,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/297
2446,test,,w3f_grants,,2021-03-04,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/296
2447,111,,w3f_grants,,2021-03-04,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/295
2448,Create 123.md,,w3f_grants,,2021-03-04,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/294
2449,Substrate based BIP 32,,w3f_grants,,2021-03-04,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/293
2450,approval labeler rewrite,,w3f_grants,,2021-03-03,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/292
2451,Action to automatically label by approvals remaining,,w3f_grants,,2021-03-02,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/291
2452,Create aolink.md,,w3f_grants,,2021-03-02,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/290
2453,Update application-template.md,,w3f_grants,,2021-03-01,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/289
2454,Update README.md,,w3f_grants,,2021-03-01,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/288
2455,Semantic EventFlow Contracts,,w3f_grants,,2021-03-01,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/287
2456,stable-asset.md,,w3f_grants,,2021-02-28,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/286
2457,fix headings,,w3f_grants,,2021-02-27,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/285
2458,CryptoArena application: zencode-for-substrate.md,,w3f_grants,,2021-02-26,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/284
2459,Open Grants Program application for project Delmonicos,,w3f_grants,,2021-02-26,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/283
2460,CryptoArena application: zencode-for-substrate.md,,w3f_grants,,2021-02-25,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/282
2461,Create vera_defi.md,,w3f_grants,,2021-02-25,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/281
2462,Ask for follow-up grant info,,w3f_grants,,2021-02-24,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/280
2463,Update .gitignore,,w3f_grants,,2021-02-24,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/279
2464,polkacash.md,,w3f_grants,,2021-02-24,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/278
2465,EverlastingCash Web3 Grant Application,,w3f_grants,,2021-02-23,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/277
2466,Create application-template.md,,w3f_grants,,2021-02-23,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/276
2467,prex.md,,w3f_grants,,2021-02-23,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/275
2468,Polkalotto,,w3f_grants,,2021-02-19,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/274
2469,Polka lotto,,w3f_grants,,2021-02-19,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/273
2470,Everlasting cash,,w3f_grants,,2021-02-18,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/272
2471,PARSIQ Open Grants Proposal,,w3f_grants,,2021-02-18,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/271
2472,Fundaria Grant Application,,w3f_grants,,2021-02-18,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/270
2473,Remove forum link,,w3f_grants,,2021-02-17,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/269
2474,Quadratic Funding Module and Dapp Application,,w3f_grants,,2021-02-17,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/268
2475,Quadratic Funding Module and Dapp Application,,w3f_grants,,2021-02-17,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/267
2476,Substrate Mobile,,w3f_grants,,2021-02-17,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/266
2477,dotmog application,,w3f_grants,,2021-02-16,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/265
2478,Unified TOC and language with general grants,,w3f_grants,,2021-02-16,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/264
2479,Add Polconeth,,w3f_grants,,2021-02-15,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/263
2480,Submit grant application for Unmarshal,,w3f_grants,,2021-02-15,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/262
2481,Update pull_request_template.md,,w3f_grants,,2021-02-15,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/261
2482,Sperax Minecraft NFT Server,,w3f_grants,,2021-02-15,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/260
